Item Code,Brand ,Model,Type,Reel Type,Length,Joint Type,Power,Power Category,Lure Weight,Action,Material,Guide,Reel Seat,Price,Discount,CR,GV,Warranty,After Discount,Final Price,Balance
263343,Eupro,X Power LJ,Jigging/ Bottom,BC,6',1PCS,0.8 - 2 PE,Medium Light,120,Fast,Graphite,Normal,Normal,RM240,,,RM 20,0,RM 240,RM 220,0
263344,Eupro,X Power LJ,Jigging/ Bottom,BC,6',1PCS,1 - 3 PE,Medium,160,Fast,Graphite,Normal,Normal,RM250,,,RM 20,0,RM 250,RM 230,0
813117,Rodford,Venom Extreme,Jigging/ Bottom,BC,6'3'',BJ,1 - 3 PE,Medium,30-100,Fast,Graphite,Normal,Normal,RM150,RM 40,,RM 20,0,RM 110,RM 90,0
263073,Eupro,Gokudo,Jigging/ Bottom,BC,6'3'',1PCS,3   PE,Medium,200,Fast,Graphite,Fuji,Fuji,RM375,RM 40,,,0,RM 335,RM 335,0
263076,Eupro,Gokudo,Jigging/ Bottom,BC,"6'4""",BJ,4   PE,Medium,280,Moderate,Graphite,Fuji,Fuji,RM375,RM 30,,,0,RM 345,RM 345,0
743015,Sakana Gia,Gravity Casting,Jigging/ Bottom,BC,"6'6""",1PCS,1 - 3 PE,Medium,30,Moderate,Carbon,Fuji,Fuji,RM370,,,,0,RM 370,RM 370,0
283685,Relix,NS Jabrik Red,Jigging/ Bottom,BC,"6'6""",BJ,0.8   PE,Light,40,Fast,(Comp),Fuji,Fuji,RM219,,,,0,RM 219,RM 219,0
283687,Relix,NS Jabrik Blue,Jigging/ Bottom,BC,"6'6""",BJ,2   PE,Medium Light,150,Moderate,(Comp),Fuji,Fuji,RM239,,,RM 20,0,RM 239,RM 219,0
813276,Viper,Hydra SW,Jigging/ Bottom,BC,"5'8""",BJ,2.5   PE,Medium Light,120,Fast,Graphite,Normal,Normal,RM170,,,RM 10,0,RM 170,RM 160,0
103601,Seahawk,Slow Ocean,Jigging/ Bottom,BC,6',1PCS,1 - 3 PE,Medium,200,Fast,(Comp),Fuji,Normal,RM140,,,,0,RM 140,RM 140,0
153097,Abu Garcia,Jiggernaut,Jigging/ Bottom,BC,"6'5""",1PCS,4   PE,Medium,250,Fast,Carbon,Fuji,Fuji,RM259,,,RM 30,0,RM 259,RM 229,0
813213,Zen,Zagan Xea Taichi,Jigging/ Bottom,BC,6',1PCS,2.5   PE,Medium Light,150,Moderate,Carbon,Fuji,Fuji,RM530,,,,0,RM 530,RM 530,0
813214,Zen,Zagan Taichi,Jigging/ Bottom,BC,6',1PCS,3.5   PE,Medium,200,Moderate,Carbon,Fuji,Fuji,RM530,,,RM 30,0,RM 530,RM 500,0
813271,Zen,Zagan Slow Pitch,Jigging/ Bottom,BC,"6'6""",BJ,2 - 4 PE,Medium,200,Moderate,(Comp),Fuji,Fuji,RM480,,,RM 30,0,RM 480,RM 450,0
283748,Maguro,25'Samurai V2,Jigging/ Bottom,BC,6',BJ,3 - 6 PE,Medium Heavy,60-300,Slow - Moderate,(Comp),Fuji,Fuji,RM185,,,RM 10,0,RM 185,RM 175,0
283747,Maguro,25'Samurai V2,Jigging/ Bottom,BC,6',BJ,2 - 4 PE,Medium,40-250,Fast,(Comp),Fuji,Fuji,RM169,,,RM 10,0,RM 169,RM 159,0
103585,Seahawk,Monstrous Light,Jigging/ Bottom,BC,"6'2""",1PCS,0.8 - 1.5 PE,Medium Light,40-80,Fast,(Comp),Stainless Steel,Normal,RM230,,,RM 20,0,RM 230,RM 210,0
103586,Seahawk,Monstrous Light,Jigging/ Bottom,BC,"6'2""",1PCS,1 - 2.5 PE,Medium,60-100,Fast,(Comp),Stainless Steel,Normal,RM230,,,RM 20,0,RM 230,RM 210,0
103187,Seahawk,Kingdom Extreme KDX,Jigging/ Bottom,BC,6'3'',BJ,3 - 6 PE,Medium Heavy,300,Moderate,(Comp),SiC,Normal,RM220,,,RM 20,0,RM 220,RM 200,0
103559,Team Seahawk,K/Extreme Evoluzione,Jigging/ Bottom,BC,6'3'',BJ,3   PE,Medium,270,Fast,(Comp),Stainless Steel,Normal,RM260,,,RM 30,0,RM 260,RM 230,0
103560,Team Seahawk,K/Extreme Evoluzione,Jigging/ Bottom,BC,6'3'',BJ,4   PE,Medium,330,Moderate,(Comp),Stainless Steel,Normal,RM260,,,RM 30,0,RM 260,RM 230,0
813275,Viper,Drake SW,Jigging/ Bottom,BC,"5'10""",BJ,2   PE,Medium Light,90,Moderate,Graphite,Normal,Normal,RM170,,,RM 20,0,RM 170,RM 150,0
843168,Bullzen,B/M Maverick,Jigging/ Bottom,BC,"5'6""",1PCS,1 - 3 PE,Medium,100-200,Fast,Graphite,Fuji,Normal,RM300,,,RM 20,0,RM 300,RM 280,0
843169,Bullzen,B/M Maverick,Jigging/ Bottom,BC,"5'6""",1PCS,2 - 4 PE,Medium,150-250,Fast,Graphite,Fuji,Normal,RM305,,,RM 20,0,RM 305,RM 285,0
543931,Shimano,25'Grappler Type J B60,Jigging/ Bottom,BC,6',BJ,2   PE,Medium,160,Moderate - Fast,Carbon,CI4+,CI4+,RM790,,RM 40,RM 10,12M,RM 750,RM 740,0
543932,Shimano,25'Grappler Type J B60,Jigging/ Bottom,BC,6',BJ,3   PE,Medium,180,Moderate - Fast,Carbon,CI4+,CI4+,RM790,,RM 40,RM 10,12M,RM 750,RM 740,0
543914,Shimano,25'Grappler Type LJ,Jigging/ Bottom,BC,6'3'',BJ,1   PE,Light,40-130,Fast,Carbon,CI4+,CI4+,RM790,,RM 40,RM 10,12M,RM 750,RM 740,0
543916,Shimano,25'Grappler Type LJ,Jigging/ Bottom,BC,6'3'',BJ,3   PE,Medium,60-180,Fast,Carbon,CI4+,CI4+,RM815,,RM 40,RM 10,12M,RM 775,RM 765,0
543915,Shimano,25'Grappler Type LJ,Jigging/ Bottom,BC,6'3'',BJ,2   PE,Medium Light,50-160,Fast,Carbon,CI4+,CI4+,RM800,,RM 40,RM 10,12M,RM 760,RM 750,0
543730,Shimano,21'Grappler BB Type Slow J,Jigging/ Bottom,BC,"6'6""",BJ,2   PE,Medium Light,200,Fast,Carbon,Fuji,Fuji,RM630,RM 50,,RM 10,12M,RM 580,RM 570,0
543602,Shimano,19'Speedmaster,Jigging/ Bottom,BC,6',BJ,3   PE,Medium,180,Moderate - Fast,(Comp),Fuji,Normal,RM370,RM 40,,,12M,RM 330,RM 330,0
543601,Shimano,19'Speedmaster,Jigging/ Bottom,BC,"5'8""",BJ,4   PE,Medium,210,Fast,(Comp),Fuji,Normal,RM370,RM 40,,,12M,RM 330,RM 330,0
543478,Shimano,18'Beastmaster JB,Jigging/ Bottom,BC,6'3'',BJ,2 - 4 PE,Medium,80-160,Fast,Carbon,Fuji,Normal,RM435,RM 40,,,12M,RM 395,RM 395,0
543528,Shimano,18'Exage Bottom,Jigging/ Bottom,BC,6'3'',BJ,2 - 4 PE,Medium,150,Fast,Carbon,Fuji,Normal,RM430,RM 40,,,12M,RM 390,RM 390,0
543440,Shimano,Beastmaster Bottom,Jigging/ Bottom,BC,6',BJ,2   PE,Medium Light,160,Moderate - Fast,(Comp),Normal,Normal,RM415,RM 40,,,12M,RM 375,RM 375,0
113594,Daiwa,24'Blue Backer EX LJ,Jigging/ Bottom,BC,6',BJ,3   PE,Medium,200,Fast,Carbon,Fuji,Fuji,RM350,RM 40,,RM 10,12M,RM 310,RM 300,0
113658,Daiwa,25'Blue Backer LJ,Jigging/ Bottom,BC,6',1PCS,3   PE,Medium,200,Fast,Carbon,Fuji,Fuji,RM250,RM 30,,RM 20,0,RM 220,RM 200,0
113659,Daiwa,25'Blue Backer LJ,Jigging/ Bottom,BC,6',1PCS,2   PE,Medium Light,160,Slow - Moderate,Carbon,Fuji,Fuji,RM250,RM 30,,RM 20,0,RM 220,RM 200,0
113653,Daiwa,25'Blue Backer LJ,Jigging/ Bottom,BC,6',1PCS,3   PE,Medium,200,Fast,Carbon,Fuji,Fuji,RM250,RM 30,,RM 20,0,RM 220,RM 200,0
113652,Daiwa,25'Blue Backer Type J,Jigging/ Bottom,BC,6',BJ,4   PE,Medium Light,250,Fast,Carbon,Fuji,Fuji,RM260,RM 30,,RM 20,0,RM 230,RM 210,0
113393,Daiwa,HJ Light XS,Jigging/ Bottom,BC,"6'5""",BJ,0.8 - 2 PE,#REF!,80,Slow,(Comp),Fuji,Fuji,RM300,RM 30,,,0,RM 270,RM 270,0
113395,Daiwa,22'HJ Light XS,Jigging/ Bottom,BC,6',BJ,0.4 - 1 PE,Light,30,Slow,(Comp),Fuji,Fuji,RM300,RM 30,,,0,RM 270,RM 270,0
113654,Daiwa,25'Blue Backer LJ,Jigging/ Bottom,BC,6',1PCS,2   PE,Medium Light,160,Fast,Carbon,Fuji,Fuji,RM250,RM 30,,RM 20,0,RM 220,RM 200,0
113681,Daiwa,25'Outrage XV LJ,Jigging/ Bottom,BC,6'3'',BJ,1 - 2 PE,Light,80-200,Slow,Carbon,Fuji,Fuji,RM375,RM 40,,RM 20,12M,RM 335,RM 315,0
113683,Daiwa,25'Outrage XV LJ,Jigging/ Bottom,BC,6'3'',BJ,0.8 - 1.5 PE,Light,60-160,Moderate,Carbon,Fuji,Fuji,RM375,RM 40,,RM 20,12M,RM 335,RM 315,0
113678,Daiwa,25'Outrage XV SJ,Jigging/ Bottom,BC,6'3'',BJ,2   PE,Light,150-250,Slow - Moderate,Carbon,Fuji,Fuji,RM375,RM 40,,RM 20,12M,RM 335,RM 315,0
113685,Daiwa,25'Outrage XV J,Jigging/ Bottom,BC,6',BJ,4   PE,Medium,220,Fast,Carbon,Fuji,Fuji,RM375,RM 40,,RM 20,12M,RM 335,RM 315,0
113687,Daiwa,25'Outrage XV J,Jigging/ Bottom,BC,6',BJ,3   PE,Medium,180,Fast,Carbon,Fuji,Fuji,RM375,RM 40,,RM 20,12M,RM 335,RM 315,0
113677,Daiwa,25'Outrage XV SJ,Jigging/ Bottom,BC,6'3'',BJ,4   PE,Medium,200-350,Fast,Carbon,Fuji,Fuji,RM375,RM 40,,RM 20,12M,RM 335,RM 315,0
113580,Daiwa,23'Saltiga GX LJ,Jigging/ Bottom,BC,6'1'',BJ,3   PE,Medium,250,Moderate - Fast,Carbon,SiC,Sea,RM710,RM 50,,RM 10,12M,RM 660,RM 650,0
113582,Daiwa,23'Saltiga GX LJ,Jigging/ Bottom,BC,6'3'',BJ,2   PE,Medium Light,160,Fast,Carbon,SiC,Sea,RM710,RM 50,,RM 10,12M,RM 660,RM 650,0
113567,Daiwa,23'Saltiga GX EJ,Jigging/ Bottom,BC,6'3'',BJ,2 - 3 PE,Medium,300,Fast,Carbon,SiC,Sea,RM710,RM 50,,RM 10,12M,RM 660,RM 650,0
113380,Daiwa,21'Saltiga SF LJ,Jigging/ Bottom,BC,6',1PCS,2.5 - 4 PE,Medium,200,Fast,Carbon,Fuji,Fuji,RM480,RM 50,,,12M,RM 430,RM 430,0
113569,Daiwa,23'Saltist Elite LJ,Jigging/ Bottom,BC,6'3'',BJ,0.6 - 1.5 PE,Medium Light,150,Slow,(Comp),Fuji,Fuji,RM395,RM 40,,RM 10,12M,RM 355,RM 345,0
113571,Daiwa,23'Saltist Elite LJ,Jigging/ Bottom,BC,6'3'',BJ,2   PE,Medium Light,160,Slow - Moderate,(Comp),Fuji,Fuji,RM395,RM 40,,RM 10,12M,RM 355,RM 345,0
113568,Daiwa,23'Saltist Elite CJ,Jigging/ Bottom,BC,6',BJ,2 - 4 PE,Medium,250,Fast,(Comp),Fuji,Fuji,RM430,RM 40,,RM 10,12M,RM 390,RM 380,0
113593,Daiwa,24'Blue Backer EX LJ,Jigging/ Bottom,BC,6',BJ,2   PE,Medium Light,160,Moderate - Fast,(Comp),Fuji,Fuji,RM350,RM 40,,RM 10,12M,RM 310,RM 300,0
113594,Daiwa,24'Blue Backer EX LJ,Jigging/ Bottom,BC,6',BJ,3   PE,Medium,200,Fast,(Comp),Fuji,Fuji,RM350,RM 40,,RM 10,12M,RM 310,RM 300,0
113652,Daiwa,25'Blue Backer J,Jigging/ Bottom,BC,6',BJ,4   PE,Medium,250,Fast,Carbon,Fuji,Fuji,RM260,RM 30,,RM 20,0,RM 230,RM 210,0
543444,Shimano,Speedmaster Bottomship,Jigging/ Bottom,BC,6',BJ,1 - 3 PE,Medium,150,Fast,(Comp),Fuji,Normal,RM330,RM 30,,,12M,RM 300,RM 300,0
543445,Shimano,Speedmaster Bottomship,Jigging/ Bottom,BC,6',BJ,2 - 4 PE,Medium,180,Fast,(Comp),Fuji,Normal,RM355,RM 40,,,12M,RM 315,RM 315,0
543933,Shimano,25'Grappler Type J,Jigging/ Bottom,BC,6',BJ,4   PE,Medium,210,Fast,Carbon,CI4+,CI4+,RM800,,RM 40,RM 10,12M,RM 760,RM 750,0
543959,Shimano,25'Salty Advance J,Jigging/ Bottom,BC,6',BJ,3   PE,Medium,180,Fast,Carbon,CI4+,CI4+,RM405,RM 40,,RM 10,12M,RM 365,RM 355,0
543960,Shimano,25'Salty Advance J,Jigging/ Bottom,BC,6',BJ,4   PE,Medium,210,Fast,Carbon,CI4+,CI4+,RM420,RM 40,,RM 10,12M,RM 380,RM 370,0
153527,Penn,16'Slammer Jig 2,Jigging/ Bottom,BC,"6'6""",BJ,3   PE,Medium,80-260,Fast,Graphite,Normal,Normal,RM139,,,,0,RM 139,RM 139,0
153526,Penn,16'Slammer Jig 2,Jigging/ Bottom,BC,"6'6""",BJ,2.5   PE,Medium Light,40-180,Fast,Graphite,Normal,Normal,RM139,,,,0,RM 139,RM 139,0
153379,Penn,20'Fierce Jig,Jigging/ Bottom,BC,6'3'',BJ,1 - 3 PE,Medium,60-200,Fast,Graphite,Fuji,Fuji,RM199,,,,0,RM 199,RM 199,0
283725,Strike2,Charisma,Jigging/ Bottom,BC,6',BJ,3 - 5 PE,Medium Heavy,120-200,Fast,(Comp),Normal,Normal,RM175,,,,0,RM 175,RM 175,0
283647,Gtech,Offshore,Jigging/ Bottom,BC,"6'6""",BJ,1 - 2.5 PE,Medium Light,40-150,Moderate - Fast,(Comp),Normal,Normal,RM200,,,RM 10,1M,RM 200,RM 190,0
113619,Daiwa,24'Saltiga GX Bottom,Jigging/ Bottom,BC,"5'8""",2PCS,4 - 8 PE,Heavy,200-400,Slow - Moderate,Carbon,Fuji,Fuji,RM675,RM 50,,RM 10,12M,RM 625,RM 615,0
263096,Eupro,Hammershark,Jigging/ Bottom,BC,"5'6""",BJ,3 - 6 PE,Heavy,270,Moderate,Carbon,Fuji,Normal,RM290,RM 30,,RM 20,0,RM 260,RM 240,0
26308,Eupro,Hammershark,Jigging/ Bottom,BC,"5'6""",BJ,2 - 4 PE,Medium,230,Fast,Carbon,Fuji,Normal,RM285,RM 30,,RM 20,0,RM 255,RM 235,0
824103,Storm,Cobalt Blue,Jigging/ Bottom,BC,"5'8""",1PCS,3 - 5 PE,Heavy,350,Moderate - Fast,Carbon,Fuji,Fuji,RM475,RM 40,,RM 30,0,RM 435,RM 405,0
123146,Shino,Terminator Dendo,Jigging/ Bottom,Spinning,7',1PCS,2 - 5 PE,Heavy,200-500,Fast,Carbon,Normal,Normal,RM500,,,RM 30,0,RM 500,RM 470,0
123096,Shino,Monster Hunter,Jigging/ Bottom,Spinning,6',1PCS,3 - 6 PE,Heavy,30-60,Moderate - Fast,Carbon,Normal,Normal,RM420,RM 30,,RM 20,0,RM 390,RM 370,0
123097,Shino,Monster Hunter,Jigging/ Bottom,Spinning,7',1PCS,3 - 6 PE,Heavy,0,Moderate - Fast,Carbon,Normal,Normal,RM450,RM 30,,RM 20,0,RM 420,RM 400,0
123147,Shino,Terminator Dendo,Jigging/ Bottom,Spinning,7',1PCS,2 - 5 PE,Heavy,200-500,Fast,Carbon,Normal,Normal,RM500,,,RM 30,0,RM 500,RM 470,0
543445,Shimano,Speed Master,Jigging/ Bottom,BC,6',BJ,2 - 4 PE,Medium,180,Moderate,Carbon,Fuji,Normal,RM355,,,,12M,RM 355,RM 355,0
393166,Lemax,Sea Ranger,Jigging/ Bottom,BC,6'3'',BJ,5 - 8 PE,Heavy,150-500,Slow,Carbon,Fuji,Normal,RM205,RM 30,,RM 20,0,RM 175,RM 155,0
813250,Lemax,Blue Bastard 208M,Jigging/ Bottom,Spinning,"6'8""",BJ,8   PE,Medium,0,Moderate,Carbon,Fuji,Normal,RM860,,,RM 50,0,RM 860,RM 810,0
8163284,Lemax,Dark Abyss 245M,Jigging/ Bottom,Spinning,8',BJ,1.8 - 2 PE,Medium Light,180-200,Moderate,Carbon,Normal,Normal,RM1000,,,RM 50,0,RM 1000,RM 950,0
123157,Relix,Moon Fang Rod,Jigging/ Bottom,Spinning,8',BJ,4 - 6 PE,Medium,400-600,Moderate,Carbon,Normal,Normal,RM940,,,RM 30,0,RM 940,RM 910,0
123156,Relix,Moon Fang Rod,Jigging/ Bottom,Spinning,8',BJ,3 - 5 PE,Medium Heavy,300-500,Moderate,Carbon,Normal,Normal,RM885,,,RM 30,0,RM 885,RM 855,0
283506,Gtech,Deep Sea Fighting,Jigging/ Bottom,Spinning,8',1PCS,1.8 - 4 PE,Medium,180-400,Moderate,Carbon,Fuji,Normal,RM709,,,,0,RM 709,RM 709,0
824117,Storm,Cobalt Blue,Jigging/ Bottom,Spinning,"5'8""",1PCS,3 - 5 PE,Medium Heavy,350,Moderate,Carbon,Fuji,Fuji,RM475,RM 40,,RM 30,0,RM 435,RM 405,0
283742,Maguro,24'Thalia,Jigging/ Bottom,BC,"6'6""",BJ,3 - 5 PE,Medium Heavy,300,Slow,Carbon,Fuji,Fuji,RM139,,,,0,RM 139,RM 139,0
283741,Maguro,24'Thalia,Jigging/ Bottom,BC,6'3'',BJ,3 - 5 PE,Medium Heavy,300,Slow - Moderate,Carbon,Fuji,Fuji,RM139,,,,0,RM 139,RM 139,0
263381,Eupro,Power Shot,Jigging/ Bottom,Spinning,6',1PCS,1 - 3 PE,Medium,150,Moderate - Fast,Carbon,Normal,Normal,RM185,,,RM 10,0,RM 185,RM 175,0
393167,Lemax,Sea Ranger,Jigging/ Bottom,Spinning,6',BJ,4 - 6 PE,Medium Heavy,120-400,Moderate - Fast,Carbon,Normal,Normal,RM195,RM 30,,RM 20,0,RM 165,RM 145,0
393333,Lemax,Deep Monster,Jigging/ Bottom,Spinning,"6'6""",BJ,2 - 6 PE,Medium Heavy,0,Slow - Moderate,(Comp),Normal,Normal,RM119,,,RM 10,0,RM 119,RM 109,0
393332,Lemax,Deep Monster,Jigging/ Bottom,Spinning,6',BJ,2 - 5 PE,Medium Heavy,0,Moderate - Fast,(Comp),Normal,Normal,RM115,,,RM 10,0,RM 115,RM 105,0
393168,Lemax,Sea Ranger,Jigging/ Bottom,Spinning,6'3'',BJ,5 - 8 PE,Heavy,150-500,Fast,(Comp),Normal,Normal,RM200,RM 30,,RM 20,0,RM 170,RM 150,0
393379,Lemax,Liger Stik,Jigging/ Bottom,Spinning,"5'6""",1PCS,2 - 5 PE,Medium Heavy,150-300,Moderate - Fast,Carbon,Normal,Normal,RM135,,,RM 10,0,RM 135,RM 125,0
713517,Penn,Wrath II BOAT,Jigging/ Bottom,Spinning,7',2PCS,2 - 3 PE,Medium,150-400,Moderate,Graphite,Normal,Normal,RM229,,,RM 20,0,RM 229,RM 209,0
713522,Penn,Warfare Trolling,Jigging/ Bottom,Spinning,6',1PCS,3 - 8 PE,Heavy,0,Fast,(Comp),Normal,Normal,RM189,,,RM 10,0,RM 189,RM 179,0
713523,Penn,Warfare Trolling,Jigging/ Bottom,Spinning,"5'6""",1PCS,5 - 10 PE,Heavy,0,Fast,(Comp),Normal,Normal,RM169,,,RM 10,0,RM 169,RM 159,0
713511,Penn,Warfare Trolling,Jigging/ Bottom,Spinning,6',1PCS,2 - 5 PE,Medium Heavy,0,Moderate,(Comp),Normal,Normal,RM159,,,RM 10,0,RM 159,RM 149,0
713512,Penn,Warfare Trolling,Jigging/ Bottom,Spinning,"6'6""",1PCS,2 - 5 PE,Medium Heavy,0,Moderate,(Comp),Normal,Normal,RM169,,,RM 10,0,RM 169,RM 159,0
663030,Ashino,Milestone,Surf,Spinning,9',2PCS,1.5 - 3 PE,Medium,80-160,Moderate,Carbon,Normal,Normal,RM115,,,RM 10,0,RM 115,RM 105,0
103478,Seahawk,Highlander,Surf,Spinning,9',2PCS,1.8 - 3.5 PE,Medium,20-50,Moderate,(Comp),Normal,Normal,RM130,,,RM 10,0,RM 130,RM 120,0
393186,Lemax,Warrior War,Surf,Spinning,9',2PCS,1.5 - 4 PE,Medium,20-100,Fast,(Comp),Normal,Normal,RM240,RM 30,,RM 20,0,RM 210,RM 190,0
663004,Ashino,Fishaway,Surf,Spinning,9',2PCS,0.8 - 1.7 PE,Medium Light,25-50,Fast,(Comp),Normal,Normal,RM49,,,,0,RM 49,RM 49,0
393247,Lemax,River Monster,Surf,Spinning,9',2PCS,1.2 - 3.5 PE,Medium,120,Moderate,Graphite,Normal,Normal,RM215,RM 30,,RM 20,0,RM 185,RM 165,0
663024,Ashino,Seagate,Surf,Spinning,9',2PCS,1.5 - 3 PE,Medium,80-160,Moderate - Fast,Carbon,Normal,Normal,RM129,,,RM 10,0,RM 129,RM 119,0
713305,Berkley,24'Fireflex,Surf,Spinning,9',2PCS,1.7 - 4 PE,Medium,15-60,Fast,(Comp),Normal,Normal,RM199,,,RM 10,0,RM 199,RM 189,0
283678,Relix,NS Capung,Surf,Spinning,9',2PCS,10 - 25 PE,Medium,15-40,0,(Comp),Sea,Fuji,RM165,,,,3M,RM 165,RM 165,0
663033,Benmingo,Habito,Jigging/ Bottom,Spinning,6',1PCS,3 - 6 PE,Medium,0,Fast,Carbon,Fuji,Fuji,RM255,,,RM 20,0,RM 255,RM 235,0
713037,Abu Garcia,25'Sea Caster III,Casting,Spinning,6',2PCS,8 - 20 LB,Medium,10-40,Slow - Moderate,Graphite,Normal,Normal,RM180,,,RM 10,0,RM 180,RM 170,0
713029,Abu Garcia,21'Blackmax,Casting,Spinning,6',2PCS,8 - 17 LB,Medium,10-22,Slow - Moderate,Graphite,Fuji,Fuji,RM210,,,RM 20,0,RM 210,RM 190,0
713028,Abu Garcia,21'Blackmax,Casting,BC,6',2PCS,5 - 12 LB,Medium Light,10-22,Slow - Moderate,Graphite,Fuji,Fuji,RM210,,,RM 20,0,RM 210,RM 190,0
713040,Abu Garcia,24'Revo II,Casting,Spinning,"6'6""",2PCS,15 - 30 LB,Medium,0,Fast,Graphite,Normal,Normal,RM185,,,RM 10,0,RM 185,RM 175,0
713038,Abu Garcia,24'Revo II,Casting,Spinning,6',2PCS,10 - 20 LB,Medium,0,Moderate - Fast,Graphite,Normal,Normal,RM170,,,RM 10,0,RM 170,RM 160,0
713039,Abu Garcia,24'Revo II,Casting,BC,6',2PCS,8 - 16 LB,Medium,0,Slow - Moderate,Graphite,Normal,Normal,RM185,,,RM 10,0,RM 185,RM 175,0
663005,Ashino,Fishway,Surf,Spinning,10',2PCS,8 - 17 PE,Medium,25-50,0,(Comp),Normal,Normal,RM59,,,,0,RM 59,RM 59,0
713306,Berkley,24'Fireflex,Surf,Spinning,10',2PCS,20 - 50 PE,Medium Heavy,0,0,(Comp),Normal,Normal,RM225,,,,0,RM 225,RM 225,0
663518,Benmingo,Marshall,Surf,Spinning,10',2PCS,15 - 30 PE,Medium,80-160,0,Carbon,Normal,Normal,RM189,,,RM 20,0,RM 189,RM 169,0
663028,Ashino,Tycoon,Surf,Spinning,10',2PCS,15 - 25 PE,Medium,90-120,0,Carbon,Normal,Normal,RM149,,,RM 10,0,RM 149,RM 139,0
663515,Benmingo,Rocklion,Surf,Spinning,11',2PCS,5 - 8 PE,Medium Heavy,100-150,0,Carbon,Normal,Normal,RM169,,,RM 10,0,RM 169,RM 159,0
263083,Eupro,Cyclone,Surf,Spinning,11',2PCS,20 - 40 PE,Medium Heavy,0,0,(Comp),Normal,Normal,RM225,,,RM 20,0,RM 225,RM 205,0
663013,Ashino,Milestone,Surf,Spinning,12',2PCS,15 - 30 PE,Medium,80-160,0,Carbon,Normal,Normal,RM149,,,RM 10,0,RM 149,RM 139,0
663516,Benmingo,Rocklion,Surf,Spinning,12',2PCS,50 - 80 PE,Medium Heavy,100-150,0,Carbon,Normal,Normal,RM179,,,RM 10,0,RM 179,RM 169,0
663508,Benmingo,Max Fish,Surf,Spinning,13',3PCS,   ,0,100-200,0,Carbon,Normal,Normal,RM179,,,RM 20,0,RM 179,RM 159,0
233262,Asuka,Airwave,Surf,Spinning,14',3PCS,25 - 50 PE,Medium Heavy,150-300,0,(Comp),Normal,Normal,RM149,,,RM 10,0,RM 149,RM 139,0
663509,Benmingo,Max Fish,Surf,Spinning,14',3PCS,20 - 50 PE,Medium Heavy,100-200,0,Carbon,Normal,Normal,RM189,,,RM 20,0,RM 189,RM 169,0
233300,Tubertini,Brutal Top,Surf,Spinning,14',3PCS,20 - 50 PE,Medium Heavy,0,0,(Comp),Fuji,Fuji,RM199,,,,0,RM 199,RM 199,0
283713,Awa-Shima,Soldier,Surf,Spinning,14',3PCS,20 - 50 PE,Medium Heavy,100-200,0,(Comp),Normal,Normal,RM215,RM 30,,RM 20,0,RM 185,RM 165,0
103628,Seahawk,Surf Rider,Surf,Spinning,14',3PCS,20 - 50 PE,Medium Heavy,100-200,0,(Comp),Normal,Normal,RM160,,,RM 20,0,RM 160,RM 140,0
123105,Relix,High Power,Surf,Spinning,14',3PCS,   ,0,100-250,0,(Comp),Normal,Normal,RM189,,,,0,RM 189,RM 189,0
103496,Seahawk,Windsurf Type R,Surf,Spinning,14',3PCS,20 - 60 PE,Medium Heavy,150-250,0,(Comp),Normal,Normal,RM210,RM 30,,RM 20,0,RM 180,RM 160,0
103306,Seahawk,Coastal,Surf,Spinning,14',3PCS,20 - 60 PE,Medium Heavy,100-320,0,(Comp),Normal,Normal,RM200,,,RM 20,0,RM 200,RM 180,0
543937,Shimano,24'Activecast,Surf,Spinning,14',3PCS,   ,0,250,0,Carbon,SiC,Normal,RM675,RM 50,,RM 50,12M,RM 625,RM 575,0
103528,Seahawk,Beach Surfer,Surf,Spinning,14',3PCS,20 - 50 PE,Medium Heavy,100-200,0,(Comp),Normal,Normal,RM140,,,RM 10,0,RM 140,RM 130,0
263413,Eupro,Champion,Surf,Spinning,14',3PCS,   ,0,0,0,(Comp),Normal,Normal,RM295,RM 30,,RM 20,0,RM 265,RM 245,0
393411,Lemax,Beach Master Warrior,Surf,Spinning,14',3PCS,20 - 60 PE,Medium Heavy,0,0,Carbon,Normal,Normal,RM295,RM 30,,RM 20,0,RM 265,RM 245,0
103493,Seahawk,Shore Caster II,Surf,Spinning,15',3PCS,20 - 50 PE,Medium Heavy,100-200,0,Carbon,Normal,Normal,RM400,,,,0,RM 400,RM 400,0
283714,Awa-Shima,Soldier,Surf,Spinning,15',3PCS,20 - 50 PE,Medium Heavy,100-200,0,(Comp),Normal,Normal,RM225,RM 30,,RM 20,0,RM 195,RM 175,0
103529,Seahawk,Beach Surfer,Surf,Spinning,15',3PCS,20 - 50 PE,Medium Heavy,100-200,0,(Comp),Normal,Normal,RM160,,,RM 20,0,RM 160,RM 140,0
233310,Asuka,Long Surf,Surf,Spinning,15',3PCS,   ,0,150-300,0,(Comp),Normal,Normal,RM129,,,RM 10,0,RM 129,RM 119,0
123106,Relix,High Power,Surf,Spinning,15',3PCS,   ,0,100-250,0,(Comp),Normal,Normal,RM199,,,,0,RM 199,RM 199,0
543847,Shimano,23'Swiftcast,Surf,Spinning,15',3PCS,   ,0,250,0,Carbon,Fuji,Fuji,RM530,RM 40,,RM 10,12M,RM 490,RM 480,0
543973,Shimano,25'Swiftcast XT,Surf,Spinning,15',3PCS,   ,0,250,0,Carbon,Fuji,Fuji,RM675,,,RM 10,12M,RM 675,RM 665,0
